LINK,A,B,a0,a1,a2,a3,a4
1942,728,684,3.91,0,0,0,1.00054310704
1943,728,724,3.74,0,0,0,0.35022953818
1944,728,729,4,0,0,0,0.24576
1945,728,730,4.18,0,0,0,1.06963431903
1946,729,183,0,0,0,0,0.0
1947,729,725,4.39,0,0,0,0.411098308185
1948,729,727,5.71,0,0,0,219.264
1949,729,728,4,0,0,0,0.24576
1950,729,731,4.3,0,0,0,0.645
1951,730,184,0,0,0,0,0.0
1952,730,413,3.35,0,0,0,0.5025
1953,730,686,3.91,0,0,0,150.144
1954,730,728,4.18,0,0,0,1.06963431903
1955,730,731,4.49,0,0,0,2.12859259259
1956,731,185,0,0,0,0,0.0
1957,731,414,3.29,0,0,0,0.841889212828
1958,731,727,5.26,0,0,0,12.624
1959,731,729,4.3,0,0,0,0.645
1960,731,730,4.49,0,0,0,2.12859259259
1961,732,186,0,0,0,0,0.0
1962,732,416,5.28,0,0,0,12.672
1963,732,417,9.84,0,0,0,2.51799083715
1964,732,733,6.82,0,0,0,3.23318518519
1965,732,864,7.94,0,0,0,1.191
1966,733,187,0,0,0,0,0.0
1967,733,415,3.01,0,0,0,0.770239067055
1968,733,732,6.82,0,0,0,3.23318518519
1969,733,735,5.96,0,0,0,228.864
1970,733,737,5.9,0,0,0,5.799936
1971,733,865,6.95,0,0,0,0.427008
1972,734,188,0,0,0,0,0.0
1973,734,413,0.65,0,0,0,0.0975
1974,734,696,4.2,0,0,0,31.8577777778
1975,734,735,3.91,0,0,0,0.366149062643
1976,734,736,4.88,0,0,0,0.2998272
1977,735,189,0,0,0,0,0.0
1978,735,414,0.54,0,0,0,0.13818242399
1979,735,733,5.96,0,0,0,228.864
1980,735,734,3.91,0,0,0,0.366149062643
1981,735,737,5.19,0,0,0,2.46044444444
1982,736,190,0,0,0,0,0.0
1983,736,698,4.32,0,0,0,0.404543209877
1984,736,734,4.88,0,0,0,0.2998272
1985,736,737,4.67,0,0,0,0.100460348027
1986,736,866,6.66,0,0,0,1.70424989588
1987,737,191,0,0,0,0,0.0
1988,737,733,5.9,0,0,0,5.799936
1989,737,735,5.19,0,0,0,2.46044444444
1990,737,736,4.67,0,0,0,0.100460348027
1991,737,866,5.36,0,0,0,12.864
1992,738,192,0,0,0,0,0.0
1993,738,740,4.28,0,0,0,164.352
1994,738,742,5.38,0,0,0,12.912
1995,738,746,8.62,0,0,0,65.3842962963
1996,738,784,3.52,0,0,0,26.6998518519
1997,738,920,8.24,0,0,0,62.5019259259
1998,739,193,0,0,0,0,0.0
1999,739,419,5.07,0,0,0,38.4568888889
2000,739,740,4.11,0,0,0,9.864
2001,739,741,3.38,0,0,0,8.112
2002,739,921,5.84,0,0,0,14.016
2003,740,194,0,0,0,0,0.0
2004,740,738,4.28,0,0,0,164.352
2005,740,739,4.11,0,0,0,9.864
2006,740,742,3.99,0,0,0,30.2648888889
2007,740,920,7.59,0,0,0,18.216
2008,741,195,0,0,0,0,0.0
2009,741,739,3.38,0,0,0,8.112
2010,741,742,4.07,0,0,0,2500.608
2011,741,743,6.77,0,0,0,259.968
2012,741,747,3.8,0,0,0,3.735552
2013,742,196,0,0,0,0,0.0
2014,742,738,5.38,0,0,0,12.912
2015,742,740,3.99,0,0,0,30.2648888889
2016,742,741,4.07,0,0,0,2500.608
2017,742,748,3.74,0,0,0,3.6765696
2018,743,197,0,0,0,0,0.0
2019,743,419,1.44,0,0,0,10.9226666667
2020,743,741,6.77,0,0,0,259.968
2021,743,744,7.11,0,0,0,6.9894144
2022,743,745,7.62,0,0,0,18.288
2023,743,751,6.11,0,0,0,2.89659259259
2024,743,752,6.51,0,0,0,49.3795555556
2025,743,921,8.94,0,0,0,8.7883776
2026,743,922,9.71,0,0,0,372.864
2027,744,198,0,0,0,0,0.0
2028,744,743,7.11,0,0,0,6.9894144
2029,744,745,3.79,0,0,0,0.112296296296
2030,744,922,6.24,0,0,0,47.3315555556
2031,745,199,0,0,0,0,0.0
2032,745,743,7.62,0,0,0,18.288
2033,745,744,3.79,0,0,0,0.112296296296
2034,745,755,4.75,0,0,0,0.7125
2035,746,200,0,0,0,0,0.0
2036,746,738,8.62,0,0,0,65.3842962963
2037,746,748,4.66,0,0,0,11.184
2038,746,750,4.84,0,0,0,11.616
2039,746,757,7.09,0,0,0,1.0635
2040,746,792,3.98,0,0,0,152.832
2041,747,201,0,0,0,0,0.0
2042,747,741,3.8,0,0,0,3.735552
2043,747,748,4.52,0,0,0,2.14281481481
2044,747,749,3.85,0,0,0,9.24
2045,747,752,4.47,0,0,0,4.3941888
2046,748,202,0,0,0,0,0.0
2047,748,742,3.74,0,0,0,3.6765696
2048,748,746,4.66,0,0,0,11.184
2049,748,747,4.52,0,0,0,2.14281481481
2050,748,750,4.92,0,0,0,0.460729766804
2051,749,203,0,0,0,0,0.0
2052,749,747,3.85,0,0,0,9.24
2053,749,750,5.32,0,0,0,12.768
2054,749,754,4.1,0,0,0,1.04916284881
2055,749,758,3.65,0,0,0,1.73037037037
2056,750,204,0,0,0,0,0.0
2057,750,746,4.84,0,0,0,11.616
2058,750,748,4.92,0,0,0,0.460729766804
2059,750,749,5.32,0,0,0,12.768
2060,750,759,4.09,0,0,0,157.056
2061,751,205,0,0,0,0,0.0
2062,751,420,2.57,0,0,0,1.21837037037
2063,751,743,6.11,0,0,0,2.89659259259
2064,751,753,4.36,0,0,0,0.040875
2065,751,755,4.87,0,0,0,2.30874074074
2066,752,206,0,0,0,0,0.0
2067,752,420,1.68,0,0,0,0.796444444444
2068,752,743,6.51,0,0,0,49.3795555556
2069,752,747,4.47,0,0,0,4.3941888
2070,752,754,3.69,0,0,0,8.856
2071,753,207,0,0,0,0,0.0
2072,753,421,0.94,0,0,0,2.256
2073,753,751,4.36,0,0,0,0.040875
2074,753,756,4.66,0,0,0,0.436382258802
2075,753,762,3.45,0,0,0,0.882832153269
2076,754,208,0,0,0,0,0.0
2077,754,421,2.86,0,0,0,6.864
2078,754,749,4.1,0,0,0,1.04916284881
2079,754,752,3.69,0,0,0,8.856
2080,754,763,3.86,0,0,0,148.224
2081,755,209,0,0,0,0,0.0
2082,755,745,4.75,0,0,0,0.7125
2083,755,751,4.87,0,0,0,2.30874074074
2084,755,756,4.52,0,0,0,0.0264545038866
2085,756,210,0,0,0,0,0.0
2086,756,753,4.66,0,0,0,0.436382258802
2087,756,755,4.52,0,0,0,0.0264545038866
2088,756,766,4.83,0,0,0,0.103902244319
2089,757,211,0,0,0,0,0.0
2090,757,746,7.09,0,0,0,1.0635
2091,757,759,4.43,0,0,0,33.6023703704
2092,757,761,4.7,0,0,0,2.22814814815
2093,757,768,7.48,0,0,0,17.952
2094,757,800,3.71,0,0,0,1.75881481481
2095,758,212,0,0,0,0,0.0
2096,758,749,3.65,0,0,0,1.73037037037
2097,758,759,3.87,0,0,0,2377.728
2098,758,760,3.87,0,0,0,9.288
2099,758,763,4.07,0,0,0,0.170794891059
2100,759,213,0,0,0,0,0.0
2101,759,750,4.09,0,0,0,157.056
2102,759,757,4.43,0,0,0,33.6023703704
2103,759,758,3.87,0,0,0,2377.728
2104,759,761,3.59,0,0,0,8.616
2105,760,214,0,0,0,0,0.0
2106,760,758,3.87,0,0,0,9.288
2107,760,761,3.63,0,0,0,3.5684352
2108,760,765,4.63,0,0,0,0.137185185185
2109,760,769,3.6,0,0,0,138.24
2110,761,215,0,0,0,0,0.0
2111,761,757,4.7,0,0,0,2.22814814815
2112,761,759,3.59,0,0,0,8.616
2113,761,760,3.63,0,0,0,3.5684352
2114,761,770,3.82,0,0,0,28.9754074074
2115,762,216,0,0,0,0,0.0
2116,762,422,0.87,0,0,0,33.408
2117,762,753,3.45,0,0,0,0.882832153269
2118,762,763,4.19,0,0,0,4.1189376
2119,762,764,4.48,0,0,0,2752.512
2120,763,217,0,0,0,0,0.0
2121,763,754,3.86,0,0,0,148.224
2122,763,758,4.07,0,0,0,0.170794891059
2123,763,762,4.19,0,0,0,4.1189376
2124,763,765,4.7,0,0,0,0.440128029264
2125,764,218,0,0,0,0,0.0
2126,764,423,0.6,0,0,0,23.04
2127,764,762,4.48,0,0,0,2752.512
2128,764,765,4.25,0,0,0,1.08754685548
2129,764,773,4.13,0,0,0,1.95792592593
2130,765,219,0,0,0,0,0.0
2131,765,760,4.63,0,0,0,0.137185185185
2132,765,763,4.7,0,0,0,0.440128029264
2133,765,764,4.25,0,0,0,1.08754685548
2134,765,774,4.01,0,0,0,0.118814814815
2135,766,220,0,0,0,0,0.0
2136,766,422,3.61,0,0,0,138.624
2137,766,756,4.83,0,0,0,0.103902244319
2138,766,767,3.66,0,0,0,0.936569762599
2139,767,221,0,0,0,0,0.0
2140,767,423,4.08,0,0,0,156.672
2141,767,766,3.66,0,0,0,0.936569762599
2142,767,777,4.58,0,0,0,0.135703703704
2143,768,222,0,0,0,0,0.0
2144,768,584,10.15,0,0,0,0.623616
2145,768,757,7.48,0,0,0,17.952
2146,768,770,6.33,0,0,0,48.0142222222
2147,768,772,5.19,0,0,0,39.3671111111
2148,768,808,3.59,0,0,0,0.336182898948
2149,769,223,0,0,0,0,0.0
2150,769,760,3.6,0,0,0,138.24
2151,769,770,3.79,0,0,0,3.7257216
2152,769,771,4.54,0,0,0,10.896
2153,769,774,5.21,0,0,0,200.064
2154,770,224,0,0,0,0,0.0
2155,770,761,3.82,0,0,0,28.9754074074
2156,770,768,6.33,0,0,0,48.0142222222
2157,770,769,3.79,0,0,0,3.7257216
2158,770,772,4.05,0,0,0,0.169955604125
2159,771,225,0,0,0,0,0.0
2160,771,585,3.88,0,0,0,1.83940740741
2161,771,769,4.54,0,0,0,10.896
2162,771,772,3.94,0,0,0,0.2420736
2163,771,776,3.9,0,0,0,3.833856
2164,772,226,0,0,0,0,0.0
2165,772,586,3.83,0,0,0,1.8157037037
2166,772,768,5.19,0,0,0,39.3671111111
2167,772,770,4.05,0,0,0,0.169955604125
2168,772,771,3.94,0,0,0,0.2420736
2169,773,227,0,0,0,0,0.0
2170,773,424,1.3,0,0,0,49.92
2171,773,764,4.13,0,0,0,1.95792592593
2172,773,774,4.05,0,0,0,0.6075
2173,773,775,3.38,0,0,0,8.112
2174,774,228,0,0,0,0,0.0
2175,774,765,4.01,0,0,0,0.118814814815
2176,774,769,5.21,0,0,0,200.064
2177,774,773,4.05,0,0,0,0.6075
2178,774,776,4.01,0,0,0,1.90103703704
2179,775,229,0,0,0,0,0.0
2180,775,425,2.62,0,0,0,6.288
2181,775,589,4.97,0,0,0,4.8857088
2182,775,773,3.38,0,0,0,8.112
2183,775,776,3.81,0,0,0,3.7453824
2184,776,230,0,0,0,0,0.0
2185,776,590,4.76,0,0,0,0.0577687703704
2186,776,771,3.9,0,0,0,3.833856
2187,776,774,4.01,0,0,0,1.90103703704
2188,776,775,3.81,0,0,0,3.7453824
2189,777,231,0,0,0,0,0.0
2190,777,424,3.72,0,0,0,142.848
2191,777,767,4.58,0,0,0,0.135703703704
2192,777,778,4.66,0,0,0,2.20918518519
2193,777,779,3.78,0,0,0,3.7158912
2194,778,232,0,0,0,0,0.0
2195,778,429,2.77,0,0,0,0.0595878295578
2196,778,597,10.64,0,0,0,6537.216
2197,778,777,4.66,0,0,0,2.20918518519
2198,778,779,5.18,0,0,0,0.777
2199,779,233,0,0,0,0,0.0
2200,779,425,1.48,0,0,0,3.552
2201,779,427,2.65,0,0,0,0.0423823406914
2202,779,777,3.78,0,0,0,3.7158912
2203,779,778,5.18,0,0,0,0.777
2204,780,234,0,0,0,0,0.0
2205,780,781,7.09,0,0,0,1.81428404831
2206,780,785,8.54,0,0,0,8.3951616
2207,780,914,13.52,0,0,0,32.448
2208,780,916,7.93,0,0,0,4872.192
2209,781,235,0,0,0,0,0.0
2210,781,780,7.09,0,0,0,1.81428404831
2211,781,782,6.76,0,0,0,3.20474074074
2212,781,786,6.76,0,0,0,6.6453504
2213,781,917,7.44,0,0,0,285.696
2214,782,236,0,0,0,0,0.0
2215,782,781,6.76,0,0,0,3.20474074074
2216,782,783,7.02,0,0,0,3.328
2217,782,787,7.12,0,0,0,1.82196084965
2218,782,917,8.24,0,0,0,3.90637037037
2219,782,918,9.5,0,0,0,5836.8
2220,783,237,0,0,0,0,0.0
2221,783,782,7.02,0,0,0,3.328
2222,783,784,4.94,0,0,0,1.26411328613
2223,783,788,5.53,0,0,0,41.9460740741
2224,783,789,5.68,0,0,0,218.112
2225,783,918,9.98,0,0,0,6131.712
2226,783,919,9,0,0,0,68.2666666667
2227,784,238,0,0,0,0,0.0
2228,784,738,3.52,0,0,0,26.6998518519
2229,784,783,4.94,0,0,0,1.26411328613
2230,784,792,7.73,0,0,0,296.832
2231,784,919,7.35,0,0,0,7.225344
2232,785,239,0,0,0,0,0.0
2233,785,780,8.54,0,0,0,8.3951616
2234,785,786,7.03,0,0,0,1.0545
2235,785,793,6.96,0,0,0,1.044
2236,785,914,9.24,0,0,0,9.0832896
2237,786,240,0,0,0,0,0.0
2238,786,781,6.76,0,0,0,6.6453504
2239,786,785,7.03,0,0,0,1.0545
2240,786,787,6.96,0,0,0,52.7928888889
2241,786,794,6.89,0,0,0,3.26637037037
2242,787,241,0,0,0,0,0.0
2243,787,782,7.12,0,0,0,1.82196084965
2244,787,786,6.96,0,0,0,52.7928888889
2245,787,789,6.03,0,0,0,3704.832
2246,787,791,5.74,0,0,0,3526.656
2247,787,795,7.03,0,0,0,0.658319158665
2248,788,242,0,0,0,0,0.0
2249,788,783,5.53,0,0,0,41.9460740741
2250,788,789,4.39,0,0,0,10.536
2251,788,790,3.38,0,0,0,25.6379259259
2252,788,792,3.5,0,0,0,8.4
2253,789,243,0,0,0,0,0.0
2254,789,783,5.68,0,0,0,218.112
2255,789,787,6.03,0,0,0,3704.832
2256,789,788,4.39,0,0,0,10.536
2257,789,791,3.45,0,0,0,26.1688888889
2258,790,244,0,0,0,0,0.0
2259,790,788,3.38,0,0,0,25.6379259259
2260,790,791,4.62,0,0,0,11.088
2261,790,792,3.42,0,0,0,3.3619968
2262,790,796,3.98,0,0,0,9.552
2263,791,245,0,0,0,0,0.0
2264,791,787,5.74,0,0,0,3526.656
2265,791,789,3.45,0,0,0,26.1688888889
2266,791,790,4.62,0,0,0,11.088
2267,791,797,3.65,0,0,0,27.6859259259
2268,792,246,0,0,0,0,0.0
2269,792,746,3.98,0,0,0,152.832
2270,792,784,7.73,0,0,0,296.832
2271,792,788,3.5,0,0,0,8.4
2272,792,790,3.42,0,0,0,3.3619968
2273,792,800,7.99,0,0,0,4909.056
2274,793,247,0,0,0,0,0.0
2275,793,785,6.96,0,0,0,1.044
2276,793,794,6.96,0,0,0,1.7810179092
2277,793,801,7.03,0,0,0,3.33274074074
2278,793,914,8.7,0,0,0,20.88
2279,794,248,0,0,0,0,0.0
2280,794,786,6.89,0,0,0,3.26637037037
2281,794,793,6.96,0,0,0,1.7810179092
2282,794,795,7.03,0,0,0,1.0545
2283,794,802,7.41,0,0,0,3.51288888889
2284,795,249,0,0,0,0,0.0
2285,795,787,7.03,0,0,0,0.658319158665
2286,795,794,7.03,0,0,0,1.0545
2287,795,797,5.8,0,0,0,43.9940740741
2288,795,799,5.71,0,0,0,5.6131584
2289,795,803,7.33,0,0,0,7.2056832
2290,796,250,0,0,0,0,0.0
2291,796,790,3.98,0,0,0,9.552
2292,796,797,3.58,0,0,0,137.472
2293,796,798,4.39,0,0,0,168.576
2294,796,800,3.31,0,0,0,2033.664
2295,797,251,0,0,0,0,0.0
2296,797,791,3.65,0,0,0,27.6859259259
2297,797,795,5.8,0,0,0,43.9940740741
2298,797,796,3.58,0,0,0,137.472
2299,797,799,3.65,0,0,0,140.16
2300,798,252,0,0,0,0,0.0
2301,798,796,4.39,0,0,0,168.576
2302,798,799,3.66,0,0,0,8.784
2303,798,800,3.46,0,0,0,132.864
2304,798,804,4.48,0,0,0,2.12385185185
2305,799,253,0,0,0,0,0.0
2306,799,795,5.71,0,0,0,5.6131584
2307,799,797,3.65,0,0,0,140.16
2308,799,798,3.66,0,0,0,8.784
2309,799,805,3.6,0,0,0,0.106666666667
2310,800,254,0,0,0,0,0.0
2311,800,757,3.71,0,0,0,1.75881481481
2312,800,792,7.99,0,0,0,4909.056
2313,800,796,3.31,0,0,0,2033.664
2314,800,798,3.46,0,0,0,132.864
2315,800,808,12.39,0,0,0,7612.416
2316,801,255,0,0,0,0,0.0
2317,801,389,9.58,0,0,0,9.4175232
2318,801,793,7.03,0,0,0,3.33274074074
2319,801,802,7.09,0,0,0,17.016
2320,801,913,24.92,0,0,0,6.37686297376
2321,802,256,0,0,0,0,0.0
2322,802,388,4.78,0,0,0,11.472
2323,802,794,7.41,0,0,0,3.51288888889
2324,802,801,7.09,0,0,0,17.016
2325,802,803,6.96,0,0,0,6.8419584
2326,803,257,0,0,0,0,0.0
2327,803,709,7.69,0,0,0,7.5595776
2328,803,795,7.33,0,0,0,7.2056832
2329,803,802,6.96,0,0,0,6.8419584
2330,803,805,5.9,0,0,0,226.56
2331,803,807,5.74,0,0,0,220.416
2332,804,258,0,0,0,0,0.0
2333,804,798,4.48,0,0,0,2.12385185185
2334,804,805,3.6,0,0,0,0.337119341564
2335,804,806,3.8,0,0,0,9.12
2336,804,808,3.44,0,0,0,3.3816576
2337,805,259,0,0,0,0,0.0
2338,805,799,3.6,0,0,0,0.106666666667
2339,805,803,5.9,0,0,0,226.56
2340,805,804,3.6,0,0,0,0.337119341564
2341,805,807,3.81,0,0,0,9.144
2342,806,260,0,0,0,0,0.0
2343,806,710,3.52,0,0,0,3.4603008
2344,806,804,3.8,0,0,0,9.12
2345,806,807,5.86,0,0,0,14.064
2346,806,808,3.62,0,0,0,27.4583703704
2347,807,261,0,0,0,0,0.0
2348,807,711,3.19,0,0,0,3.1358976
2349,807,803,5.74,0,0,0,220.416
2350,807,805,3.81,0,0,0,9.144
2351,807,806,5.86,0,0,0,14.064
2352,808,262,0,0,0,0,0.0
2353,808,584,10.64,0,0,0,6537.216
2354,808,768,3.59,0,0,0,0.336182898948
2355,808,800,12.39,0,0,0,7612.416
2356,808,804,3.44,0,0,0,3.3816576
2357,808,806,3.62,0,0,0,27.4583703704
2358,809,263,0,0,0,0,0.0
2359,809,697,3.95,0,0,0,3.883008
2360,809,810,4.17,0,0,0,160.128
2361,809,811,3.95,0,0,0,3.883008
2362,809,814,3.71,0,0,0,3.6470784
2363,810,264,0,0,0,0,0.0
2364,810,698,4.67,0,0,0,11.208
2365,810,809,4.17,0,0,0,160.128
2366,810,812,4.01,0,0,0,1.02613244481
2367,810,866,6.49,0,0,0,6.3799296
2368,811,265,0,0,0,0,0.0
2369,811,809,3.95,0,0,0,3.883008
2370,811,812,3.84,0,0,0,3.7748736
2371,811,816,3.81,0,0,0,1.80622222222
2372,811,817,3.87,0,0,0,3.8043648
2373,812,266,0,0,0,0,0.0
2374,812,810,4.01,0,0,0,1.02613244481
2375,812,811,3.84,0,0,0,3.7748736
2376,812,818,3.89,0,0,0,9.336
2377,812,866,6.47,0,0,0,248.448
2378,813,267,0,0,0,0,0.0
2379,813,472,1.39,0,0,0,0.658962962963
2380,813,473,1.44,0,0,0,55.296
2381,813,701,4.43,0,0,0,10.632
2382,813,814,3.76,0,0,0,0.111407407407
2383,814,268,0,0,0,0,0.0
2384,814,702,4.55,0,0,0,1.1643148688
2385,814,809,3.71,0,0,0,3.6470784
2386,814,813,3.76,0,0,0,0.111407407407
2387,814,816,3.95,0,0,0,3.883008
2388,815,269,0,0,0,0,0.0
2389,815,471,3.84,0,0,0,1.82044444444
2390,815,472,2.22,0,0,0,1.05244444444
2391,815,638,5.72,0,0,0,13.728
2392,815,821,3.58,0,0,0,3.5192832
2393,816,270,0,0,0,0,0.0
2394,816,471,0.61,0,0,0,0.289185185185
2395,816,811,3.81,0,0,0,1.80622222222
2396,816,814,3.95,0,0,0,3.883008
2397,816,822,3.9,0,0,0,3.833856
2398,817,271,0,0,0,0,0.0
2399,817,470,0.74,0,0,0,28.416
2400,817,811,3.87,0,0,0,3.8043648
2401,817,818,4.12,0,0,0,1.05428071637
2402,817,819,3.51,0,0,0,0.898185755935
2403,818,272,0,0,0,0,0.0
2404,818,812,3.89,0,0,0,9.336
2405,818,817,4.12,0,0,0,1.05428071637
2406,818,820,4.26,0,0,0,32.3128888889
2407,818,869,6.33,0,0,0,48.0142222222
2408,819,273,0,0,0,0,0.0
2409,819,469,0.34,0,0,0,0.161185185185
2410,819,817,3.51,0,0,0,0.898185755935
2411,819,820,3.52,0,0,0,26.6998518519
2412,819,829,3.79,0,0,0,1.79674074074
2413,820,274,0,0,0,0,0.0
2414,820,818,4.26,0,0,0,32.3128888889
2415,820,819,3.52,0,0,0,26.6998518519
2416,820,830,4.75,0,0,0,2918.4
2417,820,869,5.66,0,0,0,42.9321481481
2418,821,275,0,0,0,0,0.0
2419,821,815,3.58,0,0,0,3.5192832
2420,821,822,3.95,0,0,0,9.48
2421,821,823,3.73,0,0,0,0.5595
2422,821,826,4.39,0,0,0,4.3155456
2423,822,276,0,0,0,0,0.0
2424,822,470,3.36,0,0,0,129.024
2425,822,816,3.9,0,0,0,3.833856
2426,822,821,3.95,0,0,0,9.48
2427,822,824,3.95,0,0,0,9.48
2428,823,277,0,0,0,0,0.0
2429,823,821,3.73,0,0,0,0.5595
2430,823,824,3.95,0,0,0,9.48
2431,823,828,3.84,0,0,0,1.82044444444
2432,823,833,4.11,0,0,0,1.94844444444
2433,824,278,0,0,0,0,0.0
2434,824,469,4.01,0,0,0,1.90103703704
2435,824,822,3.95,0,0,0,9.48
2436,824,823,3.95,0,0,0,9.48
2437,824,834,5.01,0,0,0,0.0293223593964
2438,825,279,0,0,0,0,0.0
2439,825,638,3.63,0,0,0,139.392
2440,825,649,4.01,0,0,0,30.4165925926
2441,825,826,3.68,0,0,0,8.832
2442,825,827,4.35,0,0,0,167.04
2443,826,280,0,0,0,0,0.0
2444,826,638,4.8,0,0,0,36.4088888889
2445,826,821,4.39,0,0,0,4.3155456
2446,826,825,3.68,0,0,0,8.832
2447,826,828,3.94,0,0,0,9.456
2448,827,281,0,0,0,0,0.0
2449,827,651,3.99,0,0,0,153.216
2450,827,825,4.35,0,0,0,167.04
2451,827,828,3.99,0,0,0,9.576
2452,827,837,3.84,0,0,0,3.7748736
2453,828,282,0,0,0,0,0.0
2454,828,823,3.84,0,0,0,1.82044444444
2455,828,826,3.94,0,0,0,9.456
2456,828,827,3.99,0,0,0,9.576
2457,828,838,3.63,0,0,0,2230.272
2458,829,283,0,0,0,0,0.0
2459,829,457,3.65,0,0,0,140.16
2460,829,468,1.33,0,0,0,1.3074432
2461,829,819,3.79,0,0,0,1.79674074074
2462,829,834,5.31,0,0,0,0.0644437333333
2463,830,284,0,0,0,0,0.0
2464,830,468,2.85,0,0,0,2.801664
2465,830,820,4.75,0,0,0,2918.4
2466,830,832,4.11,0,0,0,2525.184
2467,830,872,5.96,0,0,0,2.82548148148
2468,831,285,0,0,0,0,0.0
2469,831,457,0.72,0,0,0,27.648
2470,831,836,3.68,0,0,0,141.312
2471,831,845,5.97,0,0,0,229.248
2472,832,286,0,0,0,0,0.0
2473,832,459,1.27,0,0,0,3.048
2474,832,830,4.11,0,0,0,2525.184
2475,832,872,6.29,0,0,0,15.096
2476,833,287,0,0,0,0,0.0
2477,833,455,2.7,0,0,0,1.28
2478,833,823,4.11,0,0,0,1.94844444444
2479,833,834,4.89,0,0,0,0.0154483779907
2480,833,838,4.51,0,0,0,10.824
2481,834,288,0,0,0,0,0.0
2482,834,456,2.01,0,0,0,0.0843483368622
2483,834,824,5.01,0,0,0,0.0293223593964
2484,834,829,5.31,0,0,0,0.0644437333333
2485,834,833,4.89,0,0,0,0.0154483779907
2486,835,289,0,0,0,0,0.0
2487,835,455,2.85,0,0,0,1.35111111111
2488,835,836,3.73,0,0,0,0.110518518519
2489,835,840,3.85,0,0,0,0.985189504373
2490,835,846,6.96,0,0,0,52.7928888889
2491,836,290,0,0,0,0,0.0
2492,836,456,2.41,0,0,0,0.101134075541
2493,836,831,3.68,0,0,0,141.312
2494,836,835,3.73,0,0,0,0.110518518519
2495,836,846,6.34,0,0,0,6.2324736
2496,837,291,0,0,0,0,0.0
2497,837,827,3.84,0,0,0,3.7748736
2498,837,838,3.79,0,0,0,1.79674074074
2499,837,839,4.94,0,0,0,4.8562176
2500,837,842,3.61,0,0,0,8.664
2501,838,292,0,0,0,0,0.0
2502,838,454,1.93,0,0,0,0.914962962963
2503,838,828,3.63,0,0,0,2230.272
2504,838,833,4.51,0,0,0,10.824
2505,838,837,3.79,0,0,0,1.79674074074
2506,839,293,0,0,0,0,0.0
2507,839,837,4.94,0,0,0,4.8562176
2508,839,840,3.9,0,0,0,9.36
2509,839,844,3.95,0,0,0,29.9614814815
2510,839,847,6.38,0,0,0,15.312
2511,840,294,0,0,0,0,0.0
2512,840,454,2.45,0,0,0,1.16148148148
2513,840,835,3.85,0,0,0,0.985189504373
2514,840,839,3.9,0,0,0,9.36
2515,840,847,6.4,0,0,0,6.291456
2516,841,295,0,0,0,0,0.0
2517,841,453,1.48,0,0,0,909.312
2518,841,663,4.16,0,0,0,1.06451645148
2519,841,842,3.9,0,0,0,0.997984173261
2520,841,843,4.18,0,0,0,2568.192
2521,842,296,0,0,0,0,0.0
2522,842,651,4.5,0,0,0,10.8
2523,842,837,3.61,0,0,0,8.664
2524,842,841,3.9,0,0,0,0.997984173261
2525,842,844,3.9,0,0,0,29.5822222222
2526,843,297,0,0,0,0,0.0
2527,843,665,3.73,0,0,0,8.952
2528,843,841,4.18,0,0,0,2568.192
2529,843,844,4.25,0,0,0,2.01481481481
2530,843,848,6.45,0,0,0,15.48
2531,844,298,0,0,0,0,0.0
2532,844,839,3.95,0,0,0,29.9614814815
2533,844,842,3.9,0,0,0,29.5822222222
2534,844,843,4.25,0,0,0,2.01481481481
2535,844,848,6,0,0,0,1.53536026656
2536,845,299,0,0,0,0,0.0
2537,845,459,7.72,0,0,0,18.528
2538,845,467,2.09,0,0,0,2.0545536
2539,845,831,5.97,0,0,0,229.248
2540,845,846,7.86,0,0,0,7.7266944
2541,845,875,7.14,0,0,0,3.38488888889
2542,846,300,0,0,0,0,0.0
2543,846,835,6.96,0,0,0,52.7928888889
2544,846,836,6.34,0,0,0,6.2324736
2545,846,845,7.86,0,0,0,7.7266944
2546,846,847,7.67,0,0,0,1.96270220741
2547,846,856,7.52,0,0,0,57.0405925926
2548,847,301,0,0,0,0,0.0
2549,847,839,6.38,0,0,0,15.312
2550,847,840,6.4,0,0,0,6.291456
2551,847,846,7.67,0,0,0,1.96270220741
2552,847,848,7.62,0,0,0,0.4681728
2553,847,857,8.29,0,0,0,2.12135610162
2554,848,302,0,0,0,0,0.0
2555,848,447,5.59,0,0,0,0.8385
2556,848,843,6.45,0,0,0,15.48
2557,848,844,6,0,0,0,1.53536026656
2558,848,847,7.62,0,0,0,0.4681728
2559,848,858,7.25,0,0,0,3.43703703704
2560,849,303,0,0,0,0,0.0
2561,849,447,1.87,0,0,0,0.2805
2562,849,664,5.88,0,0,0,0.246750358582
2563,849,665,6.48,0,0,0,248.832
2564,849,851,7.13,0,0,0,17.112
2565,849,853,6.45,0,0,0,6.340608
2566,849,859,7.36,0,0,0,0.308857591695
2567,850,304,0,0,0,0,0.0
2568,850,668,3.84,0,0,0,0.359593964335
2569,850,851,4.8,0,0,0,1.22828821324
2570,850,852,3.67,0,0,0,3.6077568
2571,850,854,3.38,0,0,0,3.3226752
2572,851,305,0,0,0,0,0.0
2573,851,669,4.62,0,0,0,0.193875281743
2574,851,849,7.13,0,0,0,17.112
2575,851,850,4.8,0,0,0,1.22828821324
2576,851,853,4.11,0,0,0,31.1751111111
2577,852,306,0,0,0,0,0.0
